Date,country,ADR GGAL,BLUE,Dolar CCL,Dolar MEP,Dolar Mayorista,Dolar Oficial,Dolar Solidario,GGAL,Merval,uno,Brecha CCL,Brecha MEP,Brecha Blue,uno - 30d_running_av,uno - 30d_running_av_mom_change,uno - 30d_change,uno - usd_daily,uno - 7d_running_av,uno - 1d_change,BLUE - 30d_running_av,BLUE - 30d_running_av_mom_change,BLUE - 30d_change,BLUE - usd_daily,BLUE - 7d_running_av,BLUE - 1d_change,GGAL - 30d_running_av,GGAL - 30d_running_av_mom_change,GGAL - 30d_change,GGAL - usd_daily,GGAL - 7d_running_av,GGAL - 1d_change,Merval - 30d_running_av,Merval - 30d_running_av_mom_change,Merval - 30d_change,Merval - usd_daily,Merval - 7d_running_av,Merval - 1d_change,Merval - CCL_daily,ADR GGAL - 30d_running_av,ADR GGAL - 30d_running_av_mom_change,ADR GGAL - 30d_change,ADR GGAL - usd_daily,ADR GGAL - 7d_running_av,ADR GGAL - 1d_change,Dolar CCL - 30d_running_av_mom_change,Dolar CCL - 30d_running_av,Dolar CCL - 30d_change,Dolar CCL - usd_daily,Dolar CCL - 7d_running_av,Dolar CCL - 1d_change,Dolar MEP - 30d_running_av_mom_change,Dolar MEP - 30d_change,Dolar MEP - 30d_running_av,Dolar MEP - usd_daily,Dolar MEP - 7d_running_av,Dolar MEP - 1d_change,Brecha CCL - 30d_running_av,Brecha CCL - 30d_running_av_mom_change,Brecha CCL - 30d_change,Brecha CCL - usd_daily,Brecha CCL - 7d_running_av,Brecha CCL - 1d_change,Brecha MEP - 30d_running_av,Brecha MEP - 30d_running_av_mom_change,Brecha MEP - 30d_change,Brecha MEP - usd_daily,Brecha MEP - 7d_running_av,Brecha MEP - 1d_change,Brecha Blue - 30d_running_av,Brecha Blue - 30d_running_av_mom_change,Brecha Blue - 30d_change,Brecha Blue - usd_daily,Brecha Blue - 7d_running_av,Brecha Blue - 1d_change,Dolar Oficial - 30d_running_av_mom_change,Dolar Oficial - 30d_change,Dolar Oficial - 30d_running_av,Dolar Oficial - usd_daily,Dolar Oficial - 7d_running_av,Dolar Oficial - 1d_change,Dolar Mayorista - 30d_running_av_mom_change,Dolar Mayorista - 30d_running_av,Dolar Mayorista - 30d_change,Dolar Mayorista - usd_daily,Dolar Mayorista - 7d_running_av,Dolar Mayorista - 1d_change,Dolar Solidario - 30d_running_av,Dolar Solidario - 30d_change,Dolar Solidario - 30d_running_av_mom_change,Dolar Solidario - usd_daily,Dolar Solidario - 7d_running_av,Dolar Solidario - 1d_change
1992-04-27,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005041338979632,-0.0020140986908359,0.9913,,0.991,0.0,,,,,,,,,,,,
1992-04-28,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006385266836941,-0.0020140986908359,0.9912333333333332,,0.991,0.0,,,,,,,,,,,,
1992-04-29,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009072580645164,-0.0040201005025125,0.9911,,0.991,0.0,,,,,,,,,,,,
1992-04-30,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010415966668905,-0.0020140986908359,0.9910333333333334,,0.991,0.0,,,,,,,,,,,,
1992-05-04,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-05,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-06,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-07,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-08,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-11,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976616,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-12,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976616,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-13,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976616,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-14,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-15,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011087591976615,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-18,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010751965593709,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-19,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010080645161288,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-20,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009409234491567,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-21,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000873773356634,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-22,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008066142367413,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-26,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000369859789516,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-27,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003026329062846,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-28,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000235396980193,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-05-29,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001008979921298,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-01,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1102230246251563e-16,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-02,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-03,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-04,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-05,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-09,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.220446049250313e-16,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-10,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1102230246251563e-16,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-11,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1102230246251563e-16,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-12,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-15,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-16,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-17,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-18,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-19,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.220446049250313e-16,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-06-22,Argentina,,,,,,0.992,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.363605785411394e-05,0.0010090817356205,0.9910333333333332,,0.9911428571428572,0.1009081735620531,,,,,,,,,,,,
1992-06-23,Argentina,,,,,,0.994,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000134544231416,0.0030272452068618,0.9911333333333332,,0.9915714285714284,0.2016129032258007,,,,,,,,,,,,
1992-06-24,Argentina,,,,,,0.993,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.002018163471241,0.9912,,0.9918571428571428,-0.1006036217303774,,,,,,,,,,,,
1992-06-25,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.9918571428571428,-0.2014098690835908,,,,,,,,,,,,
1992-06-26,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.9918571428571428,0.0,,,,,,,,,,,,
1992-06-29,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002018163471242,0.0,0.9912,,0.9917142857142858,0.0,,,,,,,,,,,,
1992-06-30,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002018163471242,0.0,0.9912,,0.9912857142857144,0.0,,,,,,,,,,,,
1992-07-01,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-02,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-03,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-06,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-07,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-08,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-10,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002018163471242,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-13,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-14,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-15,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-16,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-17,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-20,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-21,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002018163471242,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-07-22,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001345397060308,-0.001008064516129,0.9911666666666666,,0.991,0.0,,,,,,,,,,,,
1992-07-23,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.726306585058683e-05,-0.0030181086519114,0.9910666666666668,,0.991,0.0,,,,,,,,,,,,
1992-07-24,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002017756255044,-0.0020140986908359,0.991,,0.991,0.0,,,,,,,,,,,,
1992-07-27,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002017756255043,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-07-28,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002017756255043,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-07-29,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002017756255043,0.0,0.991,,0.991,0.0,,,,,,,,,,,,
1992-07-30,Argentina,,,,,,0.995,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183464719e-05,0.0040363269424823,0.9911333333333334,,0.9915714285714284,0.4036326942482349,,,,,,,,,,,,
1992-07-31,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183453617e-05,0.0,0.9911333333333334,,0.9915714285714284,-0.4020100502512558,,,,,,,,,,,,
1992-08-03,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183475821e-05,0.0,0.9911333333333332,,0.9915714285714284,0.0,,,,,,,,,,,,
1992-08-04,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183475821e-05,0.0,0.9911333333333332,,0.9915714285714284,0.0,,,,,,,,,,,,
1992-08-05,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183475821e-05,0.0,0.9911333333333332,,0.9915714285714284,0.0,,,,,,,,,,,,
1992-08-06,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183475821e-05,0.0,0.9911333333333332,,0.991,0.0,,,,,,,,,,,,
1992-08-07,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183475821e-05,0.0,0.9911333333333332,,0.991,0.0,,,,,,,,,,,,
1992-08-10,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183464719e-05,0.0,0.9911333333333334,,0.991,0.0,,,,,,,,,,,,
1992-08-11,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.725854183453617e-05,0.0,0.9911333333333334,,0.991,0.0,,,,,,,,,,,,
1992-08-12,Argentina,,,,,,0.992,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3629270917323595e-05,0.0010090817356205,0.9911666666666666,,0.9911428571428572,0.1009081735620531,,,,,,,,,,,,
1992-08-13,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.362927091721257e-05,0.0,0.9911666666666668,,0.9911428571428572,-0.1008064516129003,,,,,,,,,,,,
1992-08-14,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.362927091743462e-05,0.0,0.9911666666666666,,0.9911428571428572,0.0,,,,,,,,,,,,
1992-08-18,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.362927091743462e-05,0.0,0.9911666666666666,,0.9911428571428572,0.0,,,,,,,,,,,,
1992-08-19,Argentina,,,,,,0.992,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0010090817356205,0.9912,,0.9911428571428572,0.1009081735620531,,,,,,,,,,,,
1992-08-20,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.9912,,0.9911428571428572,-0.1008064516129003,,,,,,,,,,,,
1992-08-21,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.363040188331112e-05,0.0,0.9912,,0.9911428571428572,0.0,,,,,,,,,,,,
1992-08-24,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.9911428571428572,0.0,,,,,,,,,,,,
1992-08-25,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.9911428571428572,0.0,,,,,,,,,,,,
1992-08-26,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-08-27,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
1992-08-28,Argentina,,,,,,0.991,,,,1.0,,,,1.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000201816347124,0.0,0.9912,,0.991,0.0,,,,,,,,,,,,
